=1	=1	=1	=1
4	0	0	comme
4	0	0	de
4	0	0	la
2	0	1	glue
2	0	0	R
=122	=122	=122	=122
2	1	0	Bien-
2	0	0	-ve-
2	0	0	-nue
2	0	0	R
=123	=123	=123	=123
2	0	0	dans
2	0	0	ma
2	0	0	rue
4	2	0	Où
4	0	0	les
=124	=124	=124	=124
16	0	0	R
4	0	0	pi-
16	0	0	-geons
8	0	0	R
4	0	0	R
4	0	0	meurent
2	0	0	R
4	0	0	R
4	0	0	dans
=125	=125	=125	=125
16	0	0	R
4	0	0	le
16	0	0	R
8	0	0	ca-
8	0	0	R
16	0	0	-ni-
4	0	0	R
2	0	1	-veau
4	0	0	R
4	1	0	A
=126	=126	=126	=126
4	0	0	for-
4	0	0	-ce
4	0	0	de
4	0	0	man-
4	0	0	-ger
4	0	0	du
4	0	0	dé-
4	0	0	-gueu-
=127	=127	=127	=127
4	0	0	-lis
4	0	0	de
4	0	0	to-
4	0	0	-xi-
2	0	1	-co
4	1	0	Dans
16	0	0	R
16	0	0	ma
8	0	0	R
=128	=128	=128	=128
16	0	0	R
16	0	0	rue
8	0	0	R
4	0	0	R
2	0	0	R
4	0	0	au-
8	0	0	-tant
4	0	0	R
4	0	0	de
=129	=129	=129	=129
2	0	0	flics
4	0	0	R
4	0	0	que
4	0	0	de
8	0	0	mecs
4	0	0	R
4	0	0	co-
=130	=130	=130	=130
2	0	0	-cu
4	0	0	R
4	1	0	Le
4	0	0	coi-
16	0	0	R
16	0	0	-ffeur
8	0	0	R
8	0	0	R
4	0	0	ra-
16	0	0	R
16	0	0	-conte
=131	=131	=131	=131
2	0	0	R
4	0	0	R
4	0	0	des
4	0	0	blagues
8	0	0	aux
4	0	0	R
4	0	0	dea-
=132	=132	=132	=132
2	0	1	-lers
4	0	0	R
8	1	0	Les
4	0	0	R
4	0	0	po-
8	0	0	R
8	0	0	-li-
4	0	0	R
=133	=133	=133	=133
4	0	0	-ciers
16	0	0	R
16	0	0	donnent
8	0	0	R
8	0	0	R
4	0	0	des
16	0	0	R
16	0	0	planques
4	0	0	R
16	0	0	R
16	0	0	aux
8	0	0	R
8	0	0	R
8	0	0	vo-
4	0	0	R
=134	=134	=134	=134
2	0	1	-leurs
8	0	0	R
8	1	0	Le
8	0	0	fa-
8	0	0	R
8	0	0	-cteur
4	0	0	R
4	0	0	aide
8	0	0	le
8	0	0	ma-
=135	=135	=135	=135
8	0	0	R
8	0	0	-cro
4	0	0	R
16	0	0	R
8	0	0	à
4	0	0	rel'-
4	0	0	-ver
8	0	0	les
4	0	0	R
4	0	0	comp-
=136	=136	=136	=136
2	0	1	-teurs
8	0	0	R
4	1	0	J'ai
16	0	0	é-
4	0	0	R
8	0	0	-té
8	0	0	R
16	0	0	é-
4	0	0	R
=137	=137	=137	=137
2	0	1	-lu
4	0	0	pré-
4	0	0	-si-
4	0	0	-dent
8	0	0	de
8	0	0	R
16	0	0	ma
4	0	0	R
=138	=138	=138	=138
2	0	1	rue
4	0	0	R
4	1	0	J'ai
4	0	0	pla-
4	0	0	-cé
4	0	0	mes
4	0	0	mi-
=139	=139	=139	=139
2	0	0	-nistres
4	0	0	R
4	0	0	tout
4	0	0	l'monde
4	0	0	est
4	0	0	co-
4	0	0	-rrom-
=140	=140	=140	=140
2	0	1	-pu!
2	0	0	R
1	0	0	R
=141	=141	=141	=141
1	0	0	R
4	0	0	R
*>Verse6	*>Verse6	*>Verse6	*>Verse6
4	1	0	A
8	0	0	R
8	0	0	cha-
4	0	0	R
=142	=142	=142	=142
2	0	0	-cun
4	0	0	R
4	0	0	sa
4	0	0	ban-
4	0	0	-lieue
4	0	0	R
16	0	0	R
16	0	0	la
8	0	0	R
=143	=143	=143	=143
16	0	0	R
16	0	1	mienne
8	0	0	R
4	0	0	R
4	0	0	R
4	0	0	je
2	0	1	l'aime
4	0	0	R
16	0	0	R
16	2	0	Et
8	0	0	R
=144	=144	=144	=144
16	0	0	R
16	0	0	elle
8	0	0	R
4	0	0	R
4	0	0	R
4	0	0	s'a-
2	0	1	-pelle
2	0	0	R
=145	=145	=145	=145
4	0	0	le
8	0	0	dix
4	0	0	R
4	0	0	huit
8	0	0	R
8	0	1	'tième
4	0	0	R
2	0	0	R
