**recip	**break	**rhyme	**lyrics
=9	=9	=9	=9
16	.	A	Bach'
16	.	.	s'tue
16	.	.	à
16	.	.	la
8	.	A	tache
8	3	.	Res-
=75	=75	=75	=75
16.	.	A	-pire
32	.	.	la
16	.	A	vie
16	.	.	est
8	.	A	belle
16	.	.	ca
16	.	.	s'é-
8	.	.	-crit
16	.	.	pas
16	.	A	V.
16	.	A	I.
16	.	A	H.
16	4	.	Tou-
16	.	.	-jours
=76	=76	=76	=76
8	.	.	l'meme
16	.	A	sa-
8.	.	A	-laud
16	.	.	dé-
16	.	.	-gueu-
8	.	A	-lasse
16	.	.	e-
16	.	.	-ffi-
8	.	A	-cace
8	3	.	Ra-
=77	=77	=77	=77
8	.	A	-pace
16	.	.	qui
16	.	.	joue
8	.	A	l'beau
16	.	.	a-
16	.	.	-lias
16	.	.	Tu-
16	.	.	-ni-
16	.	A	-sia-
8.	.	A	-no
16	4	.	Mon
16	.	.	pre-
=78	=78	=78	=78
16	.	.	-mier
16	.	.	ca-
16	.	.	-ssa-
16	.	.	-ge
16	.	.	de
8.	.	A	dos
16	.	.	comme
16	.	.	mes
16	.	.	pre-
16.	.	.	-mière
16.	.	A	thunes
16	4	.	Mon
16	.	.	pre-
=79	=79	=79	=79
16	.	.	-mier
16	.	.	pas
16	.	.	en
16	.	.	stu-
8	.	A	-dio
16	.	.	comme
16	.	.	le
16.	.	.	pre-
32	.	.	-mier
16	.	.	pas
16	.	.	sur
16	.	.	la
8	.	A	Lune
16	4	.	Les
=80	=80	=80	=80
8	.	.	mêmes
16	.	.	ra-
8	.	A	-clis
16	.	.	les
8	.	.	mêmes
16	.	.	ti-
16	.	.	-miks
16	.	.	pre-
8	.	.	-ssen-
16.	.	A	-tis
16.	4	.	Oukh-
=81	=81	=81	=81
16.	.	A	-ti
16	.	.	ra-
32	.	.	-sse
16	.	.	-m-
8	.	.	-ghe-
16	.	A	-ti
16	.	.	et
16	.	.	zou-
16	.	.	-ky-
16	.	.	-ye-
16	.	.	-aa-
8	.	A	-ti
16	4	.	Les
16	.	.	memes
=82	=82	=82	=82
8	.	.	hi-
8	.	.	-stoires
16	.	.	de
8	.	A	termas
16	.	.	J.
8	.	.	Lo
16	.	.	ou
16	.	.	.
16	.	.	Ke-
16.	.	A	-lly
32	4	.	De
16	.	.	la
=83	=83	=83	=83
8	.	.	mort
16	.	.	d'Bi-
8	.	A	-ggie
16	.	.	au
16	.	.	pont
16	.	.	d'I'-
32	.	.	-Al-
32	.	A	-ma
16	.	.	et
16	.	.	La-
16	.	.	-dy
8	.	A	D
16	4	.	I-
16	.	A	-ci
=84	=84	=84	=84
8	.	.	.
16	.	.	tu
16	.	A	hoches
16	.	.	la
8	.	.	tete
16	.	.	l'al-
8	.	.	-bum
16	.	.	t'met
16	.	.	en
8	.	A	transe
16	4	.	Sni-
16	.	.	-per
=85	=85	=85	=85
8	.	.	gra-
16	.	.	-vé
16	.	.	dans
16	.	.	la
8	.	A	roche
32	.	.	on
32	.	.	re-
16.	.	.	-vient
16	.	.	cho-
16	.	.	-quer
16	.	.	la
8..	.	A	France
